SurveyResponseID,AnswerNumber,TripID,SpendType,ImputedSpendAmt,NonImputedSpendAmt,IndivOrTotalCosts,NoPeople,NoChildren,TripYear,TripQtr,TripType,POV,NoNightsOnTrip,ImputedSpendAccom,ImputedSpendTrnsport,SmoothedTripWeight,ExpenditureWeight,RespondentWeight
2788941,68,16986702,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,36.8814148549666,7123.38449226772,7123.38449226772,136.612853276367
2788967,68,16989302,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,35.2223877820289,10026.8027220943,10026.8027220943,192.294846725097
2789015,68,16994102,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,50.42804827859,3419.62947383675,3419.62947383675,65.5819351146773
2789301,68,17022702,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,24.4926844600092,7156.2789372883,7156.2789372883,137.243705646625
2789362,68,17028802,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,16.6927571123935,17491.3863994315,17491.3863994315,335.451246016495
2789626,68,17055202,Alcohol,3.98490813648294,10,Total,2,0,2010,3,Day Trip,Care of Invalids/Friends/Family Members,NA,NA,50.2619676868436,16720.6558426881,16720.6558426881,320.670112051552
2790429,68,17135502,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Health Treatment,NA,NA,23.7874713930063,2893.63140714452,2893.63140714452,55.4943009589359
2790651,68,17157702,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,17.794113054664,8016.96987559722,8016.96987559722,153.750107203234
2790725,68,17165102,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,36.5958843021968,8272.3625732253,8272.3625732253,172.322516928494
2787327,68,16825302,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,31.1830153695228,7616.2302041368,7616.2302041368,146.064688846459
2787388,68,16831402,Alcohol,3.47222222222222,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,21.9119898190272,4156.11644742682,4156.11644742682,79.7063428273637
2787481,68,16840702,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,15.7744524018803,6585.90149121842,6585.90149121842,126.304960105559
2787841,68,16876702,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Skiing,NA,NA,26.6212657124143,9487.04518612885,9487.04518612885,181.943332336718
2787992,68,16891802,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,22.7033080269026,16814.7387267822,16814.7387267822,322.474441335548
2788210,68,16913602,Alcohol,3.8801652892562,20,Total,2,0,2010,3,Day Trip,Business   ,NA,NA,35.1943222401256,11045.8496181961,11045.8496181961,211.838211855815
2789007,68,16993302,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,15.5144450505623,29929.1535880788,29929.1535880788,573.983767442607
2789200,68,17012602,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,17.9848918616385,14202.3291492511,42428.694096801,813.700982678376
2789335,68,17026102,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Care of Invalids/Friends/Family Members,NA,NA,36.1703184077869,10667.95587675,10667.95587675,204.590934622602
2789913,68,17083902,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,154.038347789388,10124.5643492998,10124.5643492998,194.169727246846
2789949,68,17087502,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Sightseeing,NA,NA,19.6917309144564,13041.0915315736,13041.0915315736,250.103125263055
2790415,68,17134102,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,97.1328105806961,13241.2788082863,13241.2788082863,253.942333309601
2787959,67,16888502,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,320.442782730496,9086.38689432693,9086.38689432693,174.259474685722
2788338,67,16926403,Alcohol,2.62019230769231,0,NA,0,0,2010,3,Day Trip,Visiting friends,NA,NA,26.9251814671145,5233.30645447237,5233.30645447237,100.364781318648
2789559,67,17048502,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,36.7990567107351,8646.05849932004,8646.05849932004,165.814820534905
2787463,69,16838902,Alcohol,3.47222222222222,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,21.9119898190272,5844.65913005585,5844.65913005585,112.089353179153
2787518,69,16844402,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,50.8216407378078,11945.5542598859,11945.5542598859,229.092821422469
2788440,69,16936602,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,22.9875167870134,4468.46375872965,4468.46375872965,85.696565235911
2788475,69,16940102,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,16.27095389977,4392.44164490193,4392.44164490193,84.2386068885302
2788732,69,16965802,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,180.217729682049,7492.14740693478,7492.14740693478,143.685018763133
2789018,69,16994402,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,14.0098689882673,7527.54632956249,7527.54632956249,144.363902210787
2789166,69,17009202,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,574.517750126162,4802.35609013961,4802.35609013961,92.0999798108966
2789372,69,17029802,Alcohol,7.35297397769517,10,Total,2,0,2010,3,Day Trip,Visiting relatives,NA,NA,8.20555870373771,17935.7828923258,17935.7828923258,343.97391848296
2789703,69,17062902,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,45.0253587480772,8971.62034035136,8971.62034035136,172.058472280711
2790188,69,17111402,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Conference Or Convention,NA,NA,56.240798290359,6843.51323311658,6843.51323311658,131.245459265249
2790310,69,17123602,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,43.4562067011107,16110.4778253951,16110.4778253951,308.968067884289
2790432,69,17135802,Alcohol,2.62019230769231,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,15.4392045715365,6871.51156488594,6871.51156488594,131.782413573155
2790561,69,17148702,Alcohol,5.50458468176915,30,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,50.875014692556,8819.84005962962,8819.84005962962,169.147617581938
2790564,69,17149002,Alcohol,5.50458468176915,20,Total,2,0,2010,3,Day Trip,Visiting relatives,NA,NA,31.6535525121976,6885.26862622699,6885.26862622699,132.046247626271
2787706,69,16863202,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,62.6220870302606,12813.3053479432,12813.3053479432,245.734623111239
2787731,69,16865702,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,35.9949602765038,15095.0138531412,15095.0138531412,289.493416361612
2788008,69,16893402,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,64.2931745282985,9564.9768969843,9564.9768969843,183.43791309285
2788056,69,16898202,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,22.7033080269026,10797.5294823387,10797.5294823387,207.075907880469
2788085,69,16901102,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,98.1490788077078,8273.55513961754,8273.55513961754,158.670920485816
2788715,69,16964102,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,15.8012119703986,10331.0530512463,10331.0530512463,198.12978454445
2788718,69,16964402,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,12.9634673816132,11677.0286555048,11677.0286555048,223.943015311051
2788824,69,16975002,Alcohol,3.56153846153846,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,18.9491129740214,44756.413003269,44756.413003269,858.34216718598
2789222,69,17014802,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Education Or Study,NA,NA,32.4071336107466,11287.6854725987,11287.6854725987,216.476159748468
2789367,69,17029302,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,12.5878738046855,6380.31801978307,6380.31801978307,122.3622633931
2789733,69,17065902,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,11.0554635194505,18260.3940829858,18260.3940829858,350.19933857781
2789740,69,17066602,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,27.7568030586183,22171.4024151486,22171.4024151486,425.204977824767
2789775,69,17070102,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,84.8435506550646,7513.6140352706,7513.6140352706,144.096707525738
2789823,69,17074902,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,16.3627401916264,20632.3554789471,20632.3554789471,395.689009185286
2790675,69,17160102,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,203.864902669278,6655.82304547136,6655.82304547136,127.645921419999
2790713,69,17163902,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,33.4282238288709,6655.82304547136,6655.82304547136,131.386791215601
2788153,68,16907902,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,82.9615885639449,8487.9874824618,8487.9874824618,162.783321581459
2788401,68,16932702,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,17.7448707801724,10687.3415806341,10687.3415806341,204.962715245037
2788420,68,16934602,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,31.2633263683185,12378.1865234303,12378.1865234303,237.389878531539
2789381,68,17030702,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,34.2982925844604,6832.39562609465,6832.39562609465,131.032244884007
2789824,68,17075002,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,48.2082081592473,6832.39562609465,6832.39562609465,131.032244884007
2790030,68,17095602,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,20.349146968336,11221.6723098642,11221.6723098642,215.210153887806
2790682,68,17160802,Alcohol,3.56153846153846,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,10.1271249272008,14054.444326923,14054.444326923,269.537288461536
2787264,70,16819002,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,43.3571611633107,17901.041480187,17901.041480187,343.307644825504
2788780,70,16970602,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,70.6734738718452,14936.9897482707,14936.9897482707,286.462817090123
2790017,70,17094302,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,55.8667752645053,39996.9057348882,39996.9057348882,767.063945600595
2787529,70,16845502,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,13.3122301381207,7293.43421565975,7293.43421565975,139.874080848269
2787673,70,16859902,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,32.7406845468792,13299.255855266,13299.255855266,255.054221881813
2788152,70,16907802,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,27.9095309435706,9721.96090350449,9721.96090350449,186.448565272689
2790591,70,17151702,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,31.2996741619458,4751.61308816156,4751.61308816156,91.1268263483039
2787811,69,16873702,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,17.352050009895,15046.1210839707,15046.1210839707,288.555746815876
2788781,69,16970702,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,8441.46164474968,8441.46164474968,161.891045241775
2789572,69,17049802,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,203.864902669278,8112.02250894063,8112.02250894063,155.57303441804
2790529,69,17145502,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,18.2789340111863,10656.1752767269,10656.1752767269,204.365005307091
2790648,69,17157402,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,51.8284484621397,12260.0129406764,12260.0129406764,235.123535848589
2787851,70,16877702,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,14.6066005656247,4522.71337932674,4522.71337932674,86.736968918595
2788378,70,16930402,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,9.39799168222054,6933.87400185042,6933.87400185042,132.97840551494
2788908,70,16983402,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,19.6541998514834,6541.12438293883,6541.12438293883,125.446221042662
2789377,70,17030302,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,325.991957669292,7213.15325360894,7213.15325360894,138.334445959623
2789994,70,17092002,Alcohol,7.35297397769517,16,Total,2,0,2010,3,Day Trip,Recreation,NA,NA,25.3892473886699,12205.3572340075,12205.3572340075,234.075344213842
2790688,70,17161402,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,34.893969303054,25258.1905319988,25258.1905319988,484.403654038333
2788810,101,16973603,Alcohol,3.8801652892562,0,NA,0,0,2010,3,Day Trip,Business   ,NA,NA,13.9057906347352,3262.98497211829,3262.98497211829,62.5777939858301
2787672,102,16859803,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,44.6912738266331,6677.42531145131,6677.42531145131,128.060211452491
2787855,102,16878103,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,18.877499525876,8264.51262883835,8264.51262883835,158.497502470873
2788080,102,16900603,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Care of Invalids/Friends/Family Members,NA,NA,22.7033080269026,19748.5717748764,19748.5717748764,378.739732668862
2788678,102,16960403,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,26.828292798844,6335.71668077898,6335.71668077898,121.506895247816
2788941,102,16986703,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,36.8814148549666,7123.38449226772,7123.38449226772,136.612853276367
2789301,102,17022703,Alcohol,1.77022573735376,0,NA,0,0,2010,3,Day Trip,Personal Business,NA,NA,21.4102561410535,7156.2789372883,7156.2789372883,137.243705646625
2790509,102,17143503,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,19.1746504962577,6103.36067252412,6103.36067252412,117.05075262375
2789865,101,17079103,Alcohol,4.50682261208577,0,NA,0,0,2010,3,Day Trip,Recreation,NA,NA,14.1539237974953,8721.93737247013,8721.93737247013,167.270031800797
2788674,103,16960003,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,21.6032891866106,10106.2283684177,10106.2283684177,193.818078298421
2789163,103,17008903,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,79.7360878179695,7662.41482305244,7662.41482305244,146.950421264019
2789166,103,17009203,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,398.709382657783,4802.35609013961,4802.35609013961,92.0999798108966
2789706,103,17063203,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,50.875014692556,4610.78546636424,4610.78546636424,88.4260226426018
2789789,103,17071503,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,18.5690437862725,2925.68615008568,2925.68615008568,56.109049453698
2790570,103,17149603,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,29.9265570128339,6914.15904475177,6914.15904475177,132.600310447294
2787693,102,16861903,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,60.6033176760802,4688.72479296973,4688.72479296973,89.9207494542141
2788390,102,16931603,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,21.2795818134315,28404.6582985022,28404.6582985022,544.746871478124
2789007,102,16993303,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,23.9233531218431,29929.1535880788,29929.1535880788,573.983767442607
2789039,102,16996503,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,48.5227563363903,11434.57412868,11434.57412868,219.293202467835
2789659,102,17058503,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,9.8704231464798,8288.76013936252,8288.76013936252,158.962523220651
2787929,104,16885503,Alcohol,7.35297397769517,7,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,34.2260249110315,8680.32508580847,8680.32508580847,166.471987947012
2788501,104,16942703,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,20.2223817036577,11945.5542598859,11945.5542598859,229.092821422469
2787429,103,16835503,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,28.1587556084091,13980.8525429827,13980.8525429827,268.125939180491
2787526,103,16845203,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,15.0816519347878,14391.2792029599,14391.2792029599,275.99713539923
2787731,103,16865703,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,56.240798290359,15095.0138531412,15095.0138531412,289.493416361612
2787792,103,16871803,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,361.822380542602,9721.96090350449,9721.96090350449,186.448565272689
2788718,103,16964403,Alcohol,2.42863720073665,20,Total,5,0,2010,3,Day Trip,Attending wedding/Family Occasion/Funeral,NA,NA,12.9634673816132,11677.0286555048,11677.0286555048,223.943015311051
2789222,103,17014803,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,27.4187515801259,11287.6854725987,11287.6854725987,216.476159748468
2787529,104,16845503,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,39.4469665335804,7293.43421565975,7293.43421565975,139.874080848269
2790729,104,17165503,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,14.3088720537581,9086.38689432693,9086.38689432693,155.801020694958
2789381,102,17030703,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,34.0686695649504,6832.39562609465,6832.39562609465,131.032244884007
2790020,102,17094603,Alcohol,5.50458468176915,20,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,18.3289826016795,13040.0962537384,13040.0962537384,250.084037742928
2790415,102,17134103,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,90.716952444533,13241.2788082863,13241.2788082863,253.942333309601
2787811,103,16873703,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,23.5639323857199,15046.1210839707,15046.1210839707,288.555746815876
2788502,103,16942803,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,27.8042197110551,7852.12672196181,7852.12672196181,150.588731654062
2788781,103,16970703,Alcohol,1.77022573735376,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,8441.46164474968,8441.46164474968,161.891045241775
2789231,103,17015703,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,27.1905882717252,18513.7252460392,18513.7252460392,355.057744444588
2789925,103,17085103,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,52.6157236198969,11662.8144953587,11662.8144953587,223.670414979483
2787661,104,16858703,Alcohol,2.42863720073665,0,Individual,1,0,2010,3,Day Trip,Participating in sports activity,NA,NA,21.8416635669223,14924.2797142194,14924.2797142194,286.219063012427
2787851,104,16877703,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,16.7095085799209,4522.71337932674,4522.71337932674,86.736968918595
2788378,104,16930403,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,9.006616992699,6933.87400185042,6933.87400185042,132.97840551494
2788558,104,16948403,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,37.1932858621241,8273.55513961754,8273.55513961754,158.670920485816
2787672,136,16859804,Alcohol,3.8801652892562,0,NA,0,0,2010,3,Day Trip,Personal Business,NA,NA,14.9759484785938,6677.42531145131,6677.42531145131,128.060211452491
2789163,137,17008904,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,80.0001264221059,7662.41482305244,7662.41482305244,146.950421264019
2789651,137,17057704,Alcohol,3.11734693877551,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,28.9692039789357,2943.07050089652,2943.07050089652,56.4424479623989
2788558,138,16948404,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,37.1932858621241,8273.55513961754,8273.55513961754,158.670920485816
2788197,136,16912304,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,38.4139568023882,8132.34191016743,8132.34191016743,155.962721564855
2787429,137,16835504,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,28.1587556084091,13980.8525429827,13980.8525429827,268.125939180491
2788718,137,16964404,Alcohol,1.77022573735376,0,NA,0,0,2010,3,Day Trip,Personal Business,NA,NA,19.8302456271255,11677.0286555048,11677.0286555048,223.943015311051
2789241,138,17016704,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,116.894264575913,4828.26398942875,4828.26398942875,92.5968436328801
2790729,138,17165504,Alcohol,7.35297397769517,0,Individual,1,0,2010,3,Day Trip,Sightseeing,NA,NA,13.1070577339948,9086.38689432693,9086.38689432693,155.801020694958
2787672,170,16859805,Alcohol,3.8801652892562,0,NA,0,0,2010,3,Day Trip,Personal Business,NA,NA,53.6849124864564,6677.42531145131,6677.42531145131,128.060211452491
2789217,170,17014305,Alcohol,3.56153846153846,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,15.683645100353,11680.7664088193,11680.7664088193,224.014698251329
2788810,135,16973604,Alcohol,3.8801652892562,0,NA,0,0,2010,3,Day Trip,Business   ,NA,NA,13.9057906347352,3262.98497211829,3262.98497211829,62.5777939858301
2787891,137,16881704,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,43.70490804185,30865.1136115937,30865.1136115937,591.933685701796
2788781,137,16970704,Alcohol,1.77022573735376,0,NA,0,0,2010,3,Day Trip,Business   ,NA,NA,56.240798290359,8441.46164474968,8441.46164474968,161.891045241775
2788810,169,16973605,Alcohol,3.8801652892562,0,NA,0,0,2010,3,Day Trip,Business   ,NA,NA,13.9057906347352,3262.98497211829,3262.98497211829,62.5777939858301
2787891,171,16881705,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,26.54233283523,30865.1136115937,30865.1136115937,591.933685701796
2787402,33,16832801,Alcohol,1.62373737373737,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,11.4639614021219,6009.03005465402,6009.03005465402,115.241672281036
2787498,33,16842401,Alcohol,7.35297397769517,14,Total,2,0,2010,3,Day Trip,Recreation,NA,NA,12.7427968974836,8512.73104890228,8512.73104890228,163.257855732372
2787582,33,16850801,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Hospital/Medical Treatment,NA,NA,50.2910049961409,3575.90479494042,3575.90479494042,68.5789960673505
2787601,33,16852701,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,16.2893877386808,2925.68615008568,2925.68615008568,56.109049453698
2787704,33,16863001,Alcohol,4.50682261208577,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,32.1131612864281,15598.9551022252,15598.9551022252,299.158043056373
2787781,33,16870701,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,36.7990567107351,7102.96334350479,7102.96334350479,136.221214806941
2788436,33,16936201,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting friends,NA,NA,48.2082081592473,7207.13560354795,7207.13560354795,138.219038972152
2788459,33,16938501,Alcohol,3.98490813648294,25,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,56.7951336189901,13641.1758060243,13641.1758060243,261.611590800467
2788636,33,16956201,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,14.0249033125808,3666.95322384457,3666.95322384457,70.3251303203068
2788697,33,16962301,Alcohol,3.56153846153846,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,17.3989694010919,38205.129961467,38205.129961467,732.701122548683
2789375,33,17030101,Alcohol,2.42863720073665,85,Individual,1,0,2010,3,Day Trip,Holiday,NA,NA,11.1011096381677,11079.2204968111,11079.2204968111,212.478201308706
2789471,33,17039701,Alcohol,3.8801652892562,0,Individual,1,0,2010,3,Day Trip,Business   ,NA,NA,69.9663728612661,22641.4620807109,22641.4620807109,434.219820725962
2790056,33,17098201,Alcohol,1.70666666666667,0,Individual,1,0,2010,3,Day Trip,Personal Business,NA,NA,29.3587675410321,23601.9944941514,23601.9944941514,452.640990298794
2790078,33,17100401,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,22.885913767884,12789.9912398456,12789.9912398456,245.287503229915
2790091,33,17101701,Alcohol,1.77022573735376,20,Total,2,0,2010,3,Day Trip,Business   ,NA,NA,23.5627838537104,17463.7405016226,17463.7405016226,334.92105071605
2790094,33,17102001,Alcohol,5.50458468176915,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,19.1746504962577,9759.62435892854,9759.62435892854,187.170878116438
2790098,33,17102401,Alcohol,1.72631578947368,0,Individual,1,0,2010,3,Day Trip,Recreation,NA,NA,35.3687731238076,3366.01225390894,3366.01225390894,64.5536596640071
2790152,33,17107801,Alcohol,3.98490813648294,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,29.2371770481485,12378.1865234303,12378.1865234303,237.389878531539
2790512,33,17143801,Alcohol,1.42702936096718,0,Individual,1,0,2010,3,Day Trip,Visiting relatives,NA,NA,30.2023324763651,18427.8996637824,18427.8996637824,353.41177437391
